age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,past_num_of_claims,witness_present,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported,accident_site_Local,accident_site_Parking Lot,channel_Online,channel_Phone,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,claim_day_of_week_Mon,claim_day_of_week_Sat,claim_day_of_week_Sun,claim_day_of_week_Thu,claim_day_of_week_Tue,claim_day_of_week_Wed,vehicle_category_Large,vehicle_category_Medium
34,0,1,91,56406.4,0,1,1,0,0,0,0,2.0,44130.44,17390.61,5209.57,1000,1861.43,12.0,6,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
33,0,0,51,55945.6,1,0,0,0,1,53,1,3.0,17610.1,23742.04,3779.28,1000,1570.86,8.45,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45,0,0,86,60913.6,1,1,0,0,0,62,0,8.0,31284.85,31516.37,3885.15,2000,791.47,8.4,3,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
37,0,1,83,57748.8,0,1,1,4,0,77,1,6.0,23063.0,14997.99,3669.71,500,1047.06,8.68,3,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
62,1,1,7,66017.6,1,0,1,0,0,94,0,9.0,17859.09,23060.41,2216.74,1000,1226.78,10.54,4,0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
48,0,1,63,61964.8,0,0,1,0,0,19,1,1.0,26053.86,10685.33,6342.29,500,1280.9,8.84,6,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
45,1,1,64,60908.8,0,1,0,0,0,21,1,6.0,34648.08,10960.76,2790.19,2000,1472.77,7.67,6,0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
46,0,1,76,80833.6,0,1,1,0,0,73,1,5.0,6906.53,12745.16,4296.61,500,1532.8,9.96,6,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36,0,0,75,57344.0,0,1,0,3,0,41,1,7.0,20008.35,51446.02,5196.6,500,862.92,8.73,4,0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
32,1,1,88,55444.8,1,1,0,1,0,50,1,4.0,14979.0,29557.62,2331.79,2000,1486.04,8.29,4,1,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
38,0,1,35,58203.2,1,0,0,0,0,100,0,8.0,37420.29,86397.68,4713.89,1000,870.55,8.84,7,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
56,0,1,93,64376.0,1,0,1,0,0,82,1,6.0,10114.42,16729.98,2977.16,2000,1344.56,9.14,5,0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
46,1,1,86,61225.6,1,1,0,0,1,30,1,6.0,15857.01,29210.72,4116.45,1000,1168.8,10.11,1,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
52,1,0,61,63224.0,1,1,0,0,0,64,0,3.0,22776.37,22851.22,6593.31,1000,796.35,10.71,7,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
31,0,1,76,80833.6,1,1,0,0,0,49,1,7.0,12191.15,22113.16,4517.23,500,1251.16,9.34,8,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
59,0,1,82,65220.8,1,1,1,1,0,43,1,8.0,13261.1,29226.48,6364.88,2000,1526.11,9.61,4,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
46,0,1,95,61268.8,0,0,1,0,0,35,1,4.0,9260.14,18145.27,3826.75,1000,1028.44,7.62,3,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
46,0,0,91,61267.2,0,1,0,0,0,61,1,5.0,33332.71,26812.85,4094.2,2000,1009.37,7.99,4,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
36,1,0,65,57356.8,1,1,1,0,0,47,1,6.0,23018.45,15177.19,6699.87,500,1093.07,8.97,2,0,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
47,1,1,59,61611.2,1,0,0,0,0,35,1,5.0,9579.03,25656.91,6561.38,1000,1325.44,9.26,4,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
47,0,1,79,61588.8,1,1,0,0,0,51,0,12.0,26726.72,18068.68,4239.36,2000,1017.18,7.83,1,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
49,1,1,82,21312.8,1,1,0,2,0,2,1,4.0,29722.52,22321.94,4997.8,1000,1526.61,9.58,4,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
49,1,1,84,62257.6,0,0,0,0,0,79,0,5.0,27177.5,16348.97,5229.94,1000,1496.44,9.12,5,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
32,0,1,94,55440.0,1,0,0,0,1,9,0,4.0,30813.36,36693.73,8958.41,2000,1421.59,8.97,4,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
52,0,1,45,21312.8,1,1,0,0,0,5,0,5.0,15801.49,28407.8,4231.12,500,1433.24,9.52,3,1,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
34,1,1,61,99016.0,0,0,0,0,0,98,0,7.0,18982.0,50188.24,7100.98,500,1135.43,7.92,3,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
24,1,1,94,50865.6,1,0,1,1,1,100,1,3.0,39000.17,47946.71,4209.2,2000,1118.76,10.87,8,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
38,1,1,82,58196.8,0,0,0,1,0,29,1,2.0,35003.14,16343.14,7118.64,1000,1588.22,10.2,3,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
40,0,0,58,59036.8,1,1,0,0,0,100,0,4.0,39747.38,13804.73,4179.41,500,1537.07,11.5,8,1,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
37,0,1,82,57763.2,1,1,0,2,0,1,1,7.0,12924.18,28495.65,5895.06,2000,1558.86,8.73,4,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
50,1,1,17,62596.8,1,1,0,0,0,44,1,5.0,32062.99,31728.65,9741.25,1000,973.5,8.81,3,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
37,0,1,84,57785.6,1,1,0,0,0,2,0,4.0,24625.41,43428.79,6812.28,2000,1153.54,7.65,5,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
46,0,0,80,99016.0,1,0,0,0,0,50,0,5.0,20069.55,22344.62,3254.23,1000,1677.26,8.76,5,0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
46,0,1,74,61257.6,0,1,0,0,0,97,0,5.0,21949.74,11331.36,3349.89,500,989.24,6.89,6,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
42,0,1,56,59806.4,1,1,1,0,0,93,1,6.0,31065.71,27896.69,10615.79,1000,1435.09,8.9,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
36,1,0,83,57372.8,1,0,1,0,0,6,1,2.0,4801.59,28537.83,1759.31,500,1733.56,9.51,1,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
36,0,1,88,57331.2,1,0,0,0,0,48,0,4.0,11514.59,33159.27,5563.08,500,1533.07,9.35,4,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
31,0,1,69,54969.6,1,1,1,0,0,68,1,3.0,18450.21,35193.23,4485.75,1000,1358.03,9.21,3,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
36,1,1,51,87347.2,1,1,0,0,0,51,0,4.0,16041.39,11406.55,4168.51,1000,1008.79,9.86,4,0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
49,1,1,71,92268.8,1,1,1,0,0,53,1,2.0,17161.6,19203.76,3160.49,1000,1141.1,9.85,4,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
50,1,1,78,142587.2,1,1,1,0,0,3,1,6.0,40803.47,25346.23,3316.31,1000,1397.0,9.36,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
34,1,0,60,87347.2,1,1,1,0,0,16,1,6.0,21041.98,23428.43,4232.49,1000,1664.66,7.95,5,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
54,0,1,43,63838.4,1,1,0,0,1,39,0,4.0,20830.71,29391.37,8506.78,500,1063.67,7.07,7,0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
47,0,1,90,92268.8,1,1,0,0,0,12,0,4.0,9946.42,11089.27,5272.92,500,1339.39,8.63,2,0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
30,1,0,90,92268.8,1,1,1,3,0,6,1,5.0,29511.37,36654.7,3178.31,1000,830.31,8.53,2,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
61,1,1,70,65771.2,1,1,0,1,0,72,0,2.0,7767.84,34691.73,4105.49,1000,1230.76,8.51,3,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
46,1,1,64,87347.2,1,1,1,0,1,51,0,2.0,24089.74,29585.4,5170.92,500,1255.02,8.67,2,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
73,1,1,78,142587.2,0,1,0,0,1,5,0,4.0,44784.43,19511.08,2532.79,2000,836.11,9.26,7,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
53,1,1,61,63516.8,0,0,0,5,0,39,0,5.0,13034.9,17700.98,3556.29,2000,1124.69,8.8,5,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
40,0,0,89,59043.2,1,1,1,0,0,50,0,5.0,28153.44,11264.03,7783.53,2000,1609.11,9.62,6,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
40,1,1,82,58995.2,1,0,1,0,0,32,1,3.0,17763.14,29813.74,4945.9,500,1295.87,8.63,4,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
49,0,0,53,62260.8,1,0,0,2,0,20,1,1.0,9321.38,17379.23,4868.29,500,1161.03,9.31,4,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
42,1,1,81,79776.0,1,1,0,1,0,98,0,5.0,34693.07,12317.52,5686.49,2000,1441.06,8.49,11,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
36,0,0,10,57323.2,1,0,1,0,1,74,1,9.0,16984.63,21138.03,7024.66,1000,1097.99,9.95,6,0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
42,1,1,76,142587.2,1,0,1,0,1,99,1,2.0,9774.42,27165.74,6061.56,500,1616.26,9.19,5,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
38,0,1,77,58201.6,0,1,0,0,0,1,0,5.0,52923.52,25240.81,4707.65,1000,968.46,9.66,7,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
25,0,1,86,51516.8,1,1,1,0,1,33,0,4.0,45124.13,9613.91,6832.44,1000,1537.33,11.19,5,0,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
44,0,1,81,60545.6,1,1,1,0,1,30,0,4.0,17602.38,15369.04,8496.04,500,912.3,9.01,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,1,1,78,59040.0,1,1,0,0,0,55,0,7.0,18863.48,8650.37,4776.14,500,1312.22,8.57,6,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
42,0,1,88,92268.8,1,1,1,0,0,14,1,4.0,9434.92,28426.45,7503.64,500,895.14,9.01,4,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
33,1,0,94,55936.0,0,1,0,0,0,93,0,7.0,16269.83,42655.88,9448.28,500,1064.49,8.85,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
56,0,0,62,64401.6,1,1,1,0,0,89,1,4.0,44375.3,34308.61,3726.87,1000,959.83,8.19,3,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
33,1,0,68,87347.2,1,1,0,0,0,50,0,4.0,6706.88,37808.1,4615.49,2000,1767.02,8.61,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
41,1,1,90,87347.2,1,1,0,3,0,99,1,9.0,14893.52,17051.11,5873.27,2000,1223.39,8.9,4,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
42,0,1,74,92268.8,0,1,0,0,1,50,1,3.0,13315.46,26496.49,5508.85,2000,1539.06,8.91,3,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
48,1,1,55,61964.8,1,1,0,0,0,65,1,4.0,11566.35,7898.04,6133.18,2000,566.11,9.31,2,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
29,0,0,63,153880.0,0,0,1,1,0,4,1,9.0,19814.96,14094.95,4908.57,500,1216.24,9.74,2,0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
31,1,1,79,154940.8,0,0,1,0,0,95,0,5.0,25443.74,31095.11,6571.02,500,1484.72,8.02,4,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
58,1,1,80,64984.0,1,1,0,1,0,30,1,7.0,51687.09,35989.89,3099.73,2000,1434.27,9.08,4,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
43,0,1,87,60180.8,1,0,1,0,0,63,1,5.0,28917.09,59457.88,10380.48,2000,1218.56,8.1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,1,0,83,62268.8,1,1,0,1,0,92,1,2.0,16655.29,47553.18,8747.82,500,1351.72,9.33,1,0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
45,1,0,79,60889.6,1,1,0,2,0,71,1,7.0,15568.33,27517.37,4142.18,1000,817.28,10.05,5,1,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
48,1,1,49,61945.6,0,1,0,0,0,4,1,6.0,19673.47,44161.82,6047.62,1000,1294.04,8.43,5,0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
53,0,1,75,63518.4,1,1,1,0,1,77,0,1.0,41380.92,35597.06,10138.28,2000,998.19,8.2,2,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
51,0,1,83,62896.0,0,0,1,0,0,38,1,6.0,41347.04,28306.56,1307.06,2000,1681.01,9.49,4,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
36,0,1,99,57350.4,1,0,0,1,0,97,1,6.0,36260.59,36445.88,5504.37,500,1330.39,8.47,4,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
36,0,1,71,153880.0,1,1,0,0,1,1,0,5.0,43842.46,21130.87,4945.67,500,1122.95,8.83,4,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
42,0,0,82,165512.0,0,1,0,0,0,80,1,4.0,15049.24,26792.08,4171.09,1000,935.77,8.15,7,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
56,1,1,79,153315.2,1,0,0,0,1,24,0,3.0,17465.58,5878.6,2725.74,2000,1192.04,9.64,6,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
57,1,1,61,64678.4,1,0,1,0,1,4,0,5.0,7752.61,66675.67,3050.55,2000,838.02,10.02,4,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
38,0,0,82,58185.6,1,1,1,0,0,50,1,7.0,14281.48,22369.17,9021.59,500,1173.21,7.17,2,1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
45,0,0,71,60912.0,0,1,0,2,0,6,0,9.0,13303.67,45661.47,4900.94,1000,1129.23,8.66,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
45,1,0,58,154940.8,1,1,0,0,0,98,1,2.0,21460.91,39325.82,6894.66,2000,1509.04,11.02,2,0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
25,1,1,50,153315.2,0,1,1,0,0,64,1,10.0,18367.33,26908.7,2965.78,1000,1267.4,8.15,4,0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
51,1,1,52,82908.8,1,0,0,3,1,100,1,1.0,16898.79,58195.16,2802.86,500,1698.51,7.07,3,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
64,1,1,71,66568.0,1,1,1,3,0,43,1,3.0,15956.2,22613.94,1212.26,500,1969.63,9.42,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
36,1,1,36,153880.0,0,1,0,0,1,33,0,3.0,19882.87,24420.46,3973.23,500,1427.46,8.33,5,0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
51,0,0,73,52902.4,1,1,0,0,0,100,1,4.0,18554.87,14039.42,8617.51,1000,995.55,10.99,2,1,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
53,0,1,65,23547.2,0,1,1,0,0,100,1,1.0,31949.19,17480.19,949.97,500,484.67,8.81,3,1,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
25,1,1,57,51492.8,1,0,1,1,0,97,1,4.0,25138.01,56358.56,2594.44,500,1358.2,8.92,4,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
36,1,1,75,57334.4,1,1,0,1,0,61,1,7.0,8398.1,21518.38,5672.92,1000,1232.79,8.43,7,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
40,1,1,59,59041.6,1,1,1,0,1,50,1,5.0,24243.46,32217.26,5980.2,500,1264.99,9.07,3,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
41,0,1,64,59419.2,1,1,0,0,0,100,1,4.0,11255.23,31671.38,4229.25,1000,1328.18,9.53,5,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
45,0,0,40,60916.8,1,1,0,0,0,18,1,4.0,13731.12,16533.09,4269.24,1000,1425.79,9.68,6,0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
34,1,1,85,56401.6,1,1,1,1,0,17,1,3.0,25676.2,29054.29,9530.87,2000,1615.14,10.82,8,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
39,0,0,90,58620.8,0,1,0,0,0,2,1,4.0,10327.87,45740.2,2823.77,500,1236.5,8.66,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
42,1,1,82,59793.6,0,1,1,0,0,84,1,5.0,21665.36,16589.49,2084.12,2000,1306.0,9.64,2,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
54,0,1,83,63780.8,1,0,0,0,0,30,0,4.0,8425.96,22170.28,3673.3,500,1390.72,9.17,6,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
31,0,0,69,54956.8,0,1,0,0,0,66,1,6.0,30611.79,26934.87,5738.64,500,1694.09,8.28,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,0,1,66,57345.6,1,1,0,0,0,98,1,6.0,10270.86,21174.02,7472.55,500,1935.85,8.95,3,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
